id,title,subject,date,label
326,Report: The athletic department began implementing updated safety protocols,Sports,"December 11, 2023",REAL
327,The telecom regulator reviewed a partnership on semiconductor research in Lakeview,Technology,"May 01, 2023",REAL
328,The city council held a press conference about changes to the budget proposal in the state capital,Politics,"April 18, 2024",REAL
329,A tech startup released data showing a security patch for widely used software in the region,Technology,"February 03, 2025",REAL
330,Teachers' union representatives outlines a revised curriculum framework for Springfield,Education,"December 25, 2025",REAL
331,The governor outlines the results of the recent vote for Springfield,Politics,"October 25, 2025",REAL
332,Report: The health department reviewed a study on sleep and cardiovascular health,Health,"January 29, 2024",REAL
333,the district: Marine biologists reported a breakthrough in battery materials,Science,"July 29, 2025",REAL
334,The manufacturing firm outlines quarterly revenue figures for Riverside,Business,"April 10, 2025",REAL
335,Wildlife researchers announced a new watershed protection plan in the county,Environment,"December 17, 2023",REAL
336,Oakwood: The production company updated guidelines regarding the lineup for the fall festival,Entertainment,"March 29, 2023",REAL
337,Teachers' union representatives voted to approve a revised curriculum framework in Riverside,Education,"July 28, 2024",REAL
338,The league commissioner released data showing ticket pricing for the new season in Lakeview,Sports,"March 26, 2025",REAL
339,An open-source project outlines a security patch for widely used software for the district,Technology,"November 10, 2024",REAL
340,The telecom regulator reported a security patch for widely used software in the county,Technology,"December 09, 2024",REAL
341,Report: The streaming service reported casting for an upcoming production,Entertainment,"March 23, 2025",REAL
342,Marine biologists outlines findings on coral reef recovery for the metro area,Science,"February 07, 2025",REAL
343,Teachers' union representatives reported changes to the school calendar in Greenville,Education,"May 19, 2024",REAL
344,Report: Geologists held a press conference about findings on coral reef recovery,Science,"March 08, 2025",REAL
345,Report: The health department announced new staffing levels at regional hospitals,Health,"January 07, 2025",REAL
346,A tech startup outlines a partnership on semiconductor research for the region,Technology,"November 15, 2025",REAL
347,The state legislature outlines an increase in municipal services funding for Riverside,Politics,"October 26, 2024",REAL
348,the county: Marine biologists held a press conference about a newly cataloged exoplanet,Science,"May 12, 2024",REAL
349,The streaming service outlines casting for an upcoming production for Greenville,Entertainment,"July 03, 2024",REAL
350,A university research team outlines new staffing levels at regional hospitals for the district,Health,"September 05, 2024",REAL
351,The athletic department outlines updated safety protocols for Millbrook,Sports,"February 05, 2024",REAL
352,Report: Researchers at a university lab announced a partnership on semiconductor research,Technology,"February 17, 2025",REAL
353,Greenville: Team officials updated guidelines regarding a stadium renovation project,Sports,"October 18, 2024",REAL
354,Greenville: The coaching staff held a press conference about player transfer negotiations,Sports,"October 02, 2025",REAL
355,Riverside: The production company held a press conference about casting for an upcoming production,Entertainment,"February 14, 2024",REAL
356,Conservation groups began implementing recovery efforts after recent storms in the region,Environment,"August 19, 2024",REAL
357,The United Nations outlines humanitarian aid deliveries for Greenville,World,"November 12, 2023",REAL
358,Public health officials outlines seasonal flu preparedness measures for Millbrook,Health,"March 31, 2025",REAL
359,The Senate committee reviewed an increase in municipal services funding in the state capital,Politics,"June 24, 2023",REAL
360,Report: The coaching staff updated guidelines regarding the upcoming season schedule,Sports,"March 29, 2025",REAL
361,Fairview County: The health department reported new staffing levels at regional hospitals,Health,"November 11, 2025",REAL
362,the county: Team officials began implementing ticket pricing for the new season,Sports,"October 21, 2025",REAL
363,The parliament reported the results of the recent vote in the district,Politics,"June 25, 2023",REAL
364,Researchers at a university lab outlines an update to their cloud infrastructure for the region,Technology,"February 28, 2024",REAL
365,Report: Diplomats began implementing border infrastructure upgrades,World,"May 18, 2023",REAL
366,the state capital: The health department published findings on updated vaccination guidelines,Health,"December 03, 2023",REAL
367,An open-source project outlines an update to their cloud infrastructure for Oakwood,Technology,"May 23, 2025",REAL
368,the district: The streaming service confirmed box office results for the weekend,Entertainment,"March 01, 2023",REAL
369,the county: Teachers' union representatives held a press conference about a revised curriculum framework,Education,"March 15, 2024",REAL
370,Report: The CDC reported results from a nutrition survey,Health,"January 19, 2025",REAL
371,Diplomats outlines border infrastructure upgrades for Oakwood,World,"October 03, 2024",REAL
372,the metro area: The awards committee reported casting for an upcoming production,Entertainment,"July 26, 2025",REAL
373,Report: A national laboratory updated guidelines regarding a newly cataloged exoplanet,Science,"October 02, 2023",REAL
374,The manufacturing firm outlines a merger agreement for the metro area,Business,"October 17, 2023",REAL
375,University administrators outlines a new teacher training program for the district,Education,"January 16, 2024",REAL
376,the region: The environmental agency reviewed recovery efforts after recent storms,Environment,"August 14, 2024",REAL
377,Team officials outlines the upcoming season schedule for the metro area,Sports,"January 20, 2023",REAL
378,Quarterly earnings reports outlines interest rate projections for the state capital,Business,"October 10, 2025",REAL
379,The foreign ministry began implementing border infrastructure upgrades in Lakeview,World,"June 19, 2023",REAL
380,Oakwood: A team of astronomers voted to approve findings on coral reef recovery,Science,"August 14, 2024",REAL
381,Report: Teachers' union representatives reviewed changes to the school calendar,Education,"August 22, 2023",REAL
382,The tournament organizers outlines updated safety protocols for Oakwood,Sports,"March 23, 2024",REAL
383,The manufacturing firm announced changes to supply chain logistics in Greenville,Business,"December 14, 2024",REAL
