id,title,subject,date,label
284,EXPOSED: A major tech company found evidence that the Earth is actually flat,Science,"February 17, 2023",FAKE
285,SHOCKING: The world's richest man was designed to replace all human jobs by next year,Technology,"March 20, 2024",FAKE
286,"BREAKING: The world's richest man is spying on your thoughts through your phone's microphone, Insiders Say",Technology,"July 02, 2024",FAKE
287,Leaked: A major tech company is printing counterfeit currency in a hidden warehouse,Business,"August 14, 2025",FAKE
288,You Won't Believe It: A popular streaming platform covered up the discovery of a giant sea monster,Environment,"December 21, 2023",FAKE
289,You Won't Believe It: A popular streaming platform proves the moon landing was staged in a movie studio,Science,"December 06, 2023",FAKE
290,"BREAKING: A popular streaming platform covered up a meteor strike that happened last week, Insiders Say",World,"July 10, 2024",FAKE
291,EXPOSED: The space agency is a cover for a government tracking chip,Health,"February 14, 2024",FAKE
292,SHOCKING: A leading pharmaceutical company fixed every game this season using secret signals,Sports,"December 09, 2023",FAKE
293,"BREAKING: The space agency confirms that dinosaurs are still alive in a secret jungle, Insiders Say",Science,"December 22, 2025",FAKE
294,You Won't Believe It: A major tech company was caught destroying ballots on camera,Politics,"May 29, 2025",FAKE
295,You Won't Believe It: A major tech company faked its bankruptcy to avoid paying taxes,Business,"January 31, 2025",FAKE
296,You Won't Believe It: The government causes instant memory loss according to a leaked memo,Health,"November 04, 2024",FAKE
297,"BREAKING: The national bank banned an entire subject for being 'too dangerous', Insiders Say",Education,"February 28, 2025",FAKE
298,EXPOSED: A global soda brand faked its bankruptcy to avoid paying taxes,Business,"July 23, 2024",FAKE
299,"BREAKING: The space agency is a cover for a government tracking chip, Insiders Say",Health,"October 12, 2024",FAKE
300,"BREAKING: The government bribed regulators to hide a massive cover-up, Insiders Say",Business,"April 06, 2023",FAKE
301,EXPOSED: A major tech company is a cover for a government tracking chip,Health,"October 31, 2024",FAKE
302,EXPOSED: The space agency is secretly run by a shadowy group of billionaires,Business,"February 06, 2023",FAKE
303,EXPOSED: A famous university staged an entire war using paid actors,World,"March 17, 2023",FAKE
304,SHOCKING: The national bank secretly plans to cancel all elections,Politics,"August 20, 2025",FAKE
305,SHOCKING: A famous university discovered a hidden portal to another dimension,Science,"March 30, 2025",FAKE
306,"BREAKING: A well-known airline is replacing referees with mind-reading drones, Insiders Say",Sports,"March 16, 2025",FAKE
307,SHOCKING: A well-known airline is hiding a secret alliance with extraterrestrials,World,"July 30, 2023",FAKE
308,Leaked: The government was caught destroying ballots on camera,Politics,"October 23, 2024",FAKE
309,SHOCKING: A major tech company has a secret switch that lets it shut down the internet at will,Technology,"January 11, 2023",FAKE
310,"BREAKING: A major tech company secretly plans to cancel all elections, Insiders Say",Politics,"June 03, 2023",FAKE
311,EXPOSED: A popular streaming platform is secretly implanting chips in students' textbooks,Education,"October 10, 2023",FAKE
312,Leaked: A top hospital chain causes instant memory loss according to a leaked memo,Health,"April 26, 2025",FAKE
313,"Leaked: A global soda brand can cure any disease in 24 hours, doctors don't want you to know",Health,"September 05, 2025",FAKE
314,"BREAKING: A national news network found a player who is secretly 200 years old, Insiders Say",Sports,"July 08, 2023",FAKE
315,"SHOCKING: The national bank can cure any disease in 24 hours, doctors don't want you to know",Health,"February 26, 2024",FAKE
316,Leaked: The government staged an entire war using paid actors,World,"March 18, 2024",FAKE
317,EXPOSED: A well-known airline is secretly run by a shadowy group of billionaires,Business,"March 03, 2024",FAKE
318,EXPOSED: The national bank faked satellite images to hide a shrinking ocean,Environment,"November 12, 2023",FAKE
319,EXPOSED: The world's richest man was designed to replace all human jobs by next year,Technology,"July 15, 2025",FAKE
320,Leaked: A popular streaming platform faked its bankruptcy to avoid paying taxes,Business,"July 23, 2024",FAKE
321,SHOCKING: The space agency proves the moon landing was staged in a movie studio,Science,"August 02, 2025",FAKE
322,"BREAKING: The world's richest man contains a hidden mind-control chemical, Insiders Say",Health,"January 19, 2024",FAKE
323,"BREAKING: A leading pharmaceutical company is secretly controlled by a single family that rules the planet, Insiders Say",World,"December 21, 2024",FAKE
324,You Won't Believe It: A major tech company faked satellite images to hide a shrinking ocean,Environment,"March 10, 2024",FAKE
325,Leaked: A popular streaming platform found a forest that grants immortality to visitors,Environment,"April 19, 2023",FAKE
326,You Won't Believe It: A major tech company fixed every game this season using secret signals,Sports,"May 15, 2025",FAKE
327,EXPOSED: A popular streaming platform faked its bankruptcy to avoid paying taxes,Business,"December 20, 2025",FAKE
328,SHOCKING: A popular streaming platform is hiding proof that trees are actually robots,Environment,"May 24, 2024",FAKE
329,SHOCKING: The government contains a hidden mind-control chemical,Health,"May 03, 2024",FAKE
330,Leaked: A famous university was engineered in a secret lab to control the population,Health,"March 13, 2025",FAKE
331,You Won't Believe It: A national news network is printing counterfeit currency in a hidden warehouse,Business,"February 26, 2024",FAKE
332,SHOCKING: A leading pharmaceutical company is canceling the championship because of a hidden curse,Sports,"January 07, 2023",FAKE
333,You Won't Believe It: A national news network found a forest that grants immortality to visitors,Environment,"September 17, 2024",FAKE
334,"BREAKING: A leading pharmaceutical company fixed every game this season using secret signals, Insiders Say",Sports,"January 19, 2024",FAKE
335,SHOCKING: The government is being used to read your mind while you sleep,Technology,"November 15, 2024",FAKE
336,Leaked: A major tech company found evidence that the Earth is actually flat,Science,"December 22, 2024",FAKE
337,SHOCKING: A well-known airline was caught destroying ballots on camera,Politics,"August 13, 2023",FAKE
338,EXPOSED: A leading pharmaceutical company is secretly implanting chips in students' textbooks,Education,"December 11, 2025",FAKE
339,Leaked: A major tech company is spying on your thoughts through your phone's microphone,Technology,"November 18, 2024",FAKE
340,"BREAKING: A global soda brand is canceling the championship because of a hidden curse, Insiders Say",Sports,"June 03, 2024",FAKE
341,EXPOSED: The national bank signed a law banning free speech overnight,Politics,"November 26, 2025",FAKE
342,"Leaked: A famous university can cure any disease in 24 hours, doctors don't want you to know",Health,"October 30, 2023",FAKE
343,EXPOSED: The national bank is being used to read your mind while you sleep,Technology,"May 15, 2024",FAKE
344,Leaked: The national bank is filming secret propaganda for a hidden government,Entertainment,"February 01, 2024",FAKE
345,"You Won't Believe It: A famous university can cure any disease in 24 hours, doctors don't want you to know",Health,"December 15, 2025",FAKE
346,"BREAKING: The national bank found a player who is secretly 200 years old, Insiders Say",Sports,"July 19, 2024",FAKE
347,Leaked: The space agency will confiscate all private property next month,Politics,"September 09, 2023",FAKE
348,Leaked: The national bank is secretly implanting chips in students' textbooks,Education,"January 18, 2023",FAKE
349,"BREAKING: A well-known airline has a secret switch that lets it shut down the internet at will, Insiders Say",Technology,"November 30, 2023",FAKE
350,SHOCKING: A major tech company discovered a hidden portal to another dimension,Science,"July 18, 2025",FAKE
351,"BREAKING: The space agency proves the moon landing was staged in a movie studio, Insiders Say",Science,"September 27, 2025",FAKE
352,You Won't Believe It: The national bank hired actors who are actually clones,Entertainment,"May 29, 2024",FAKE
353,"BREAKING: A global soda brand shows that gravity will disappear next Tuesday, Insiders Say",Science,"June 26, 2023",FAKE
354,You Won't Believe It: A popular streaming platform is planning to replace all employees with clones,Business,"August 18, 2024",FAKE
355,Leaked: The national bank staged an entire war using paid actors,World,"May 15, 2025",FAKE
356,EXPOSED: A famous university shows that gravity will disappear next Tuesday,Science,"December 21, 2023",FAKE
357,You Won't Believe It: The space agency banned an entire team for being robots,Sports,"May 27, 2024",FAKE
358,"BREAKING: The world's richest man faked satellite images to hide a shrinking ocean, Insiders Say",Environment,"June 25, 2023",FAKE
359,SHOCKING: A global soda brand staged an entire war using paid actors,World,"June 13, 2025",FAKE
360,"BREAKING: A well-known airline faked satellite images to hide a shrinking ocean, Insiders Say",Environment,"August 17, 2025",FAKE
361,EXPOSED: A popular streaming platform covered up a meteor strike that happened last week,World,"February 26, 2023",FAKE
362,EXPOSED: A major tech company is filming secret propaganda for a hidden government,Entertainment,"May 11, 2024",FAKE
363,Leaked: A top hospital chain is replacing referees with mind-reading drones,Sports,"April 20, 2023",FAKE
364,Leaked: A leading pharmaceutical company hired actors who are actually clones,Entertainment,"November 26, 2025",FAKE
365,EXPOSED: The government causes instant memory loss according to a leaked memo,Health,"November 13, 2024",FAKE
366,SHOCKING: The space agency confirms that dinosaurs are still alive in a secret jungle,Science,"May 05, 2023",FAKE
